Template;Variant;SCM Shop;Rarity;Excluded;Screen Name;Stance;LoA;Equipment Type;Item Set;Item Type;Req. Stat;ModMin;ModMax
mc_g_c_s_1h_avg;o_avg;v_f_mc_n;;;Spiked Mace;Fighter;;weapon;;mc;str;4;10
mc_g_c_s_1h_avg;o_fin;v_f_mc_n;;;Spiked Mace;Fighter;;weapon;;mc;str;7;16
mc_g_c_s_1h_avg;o_mag;v_f_mc_n;;;Spiked Mace;Fighter;;weapon;;mc;str;34;47
mc_g_c_s_1h_avg;o_str;v_f_mc_n;;;Spiked Mace;Fighter;;weapon;;mc;str;20;30
mc_g_c_s_1h_fun;;v_f_mc_n;;;Rusted Spiked Mace;Fighter;;weapon;;mc;str;;
mc_g_c_s_1h_low;;v_f_mc_n;;;Dull Spiked Mace;Fighter;;weapon;;mc;str;;
mc_ra_g_c_f_1h_fin;base;v_f_mc_s;rare;;Mincemeat;Fighter;;weapon;;mc;str;1;6
mc_ra_g_c_f_1h_fin;c_mag;v_f_mc_s;rare;;Mincemeat;Fighter;;weapon;;mc;str;19;26
mc_ra_g_c_f_1h_fin;c_str;v_f_mc_s;rare;;Mincemeat;Fighter;;weapon;;mc;str;11;18
mc_ra_g_c_f_1h_fin;o_avg;v_f_mc_s;rare;;Mincemeat;Fighter;;weapon;;mc;str;3;11
mc_ra_g_c_f_1h_fin;o_fin;v_f_mc_s;rare;;Mincemeat;Fighter;;weapon;;mc;str;6;14
mc_ra_g_c_f_1h_fin;o_mag;v_f_mc_s;rare;;Mincemeat;Fighter;;weapon;;mc;str;22;28
mc_ra_g_c_m_1h_fin;base;v_f_mc_s;rare;;Squasher;Fighter;;weapon;;mc;str;1;4
mc_ra_g_c_m_1h_fin;c_mag;v_f_mc_s;rare;;Squasher;Fighter;;weapon;;mc;str;17;25
mc_ra_g_c_m_1h_fin;c_str;v_f_mc_s;rare;;Squasher;Fighter;;weapon;;mc;str;10;16
mc_ra_g_c_m_1h_fin;o_avg;v_f_mc_s;rare;;Squasher;Fighter;;weapon;;mc;str;2;9
mc_ra_g_c_m_1h_fin;o_fin;v_f_mc_s;rare;;Squasher;Fighter;;weapon;;mc;str;6;13
mc_ra_g_c_m_1h_fin;o_str;v_f_mc_s;rare;;Squasher;Fighter;;weapon;;mc;str;14;21
mc_ra_g_c_s_1h_fin;base;v_f_mc_s;rare;;Slaughter Rod;Fighter;;weapon;;mc;str;1;5
mc_ra_g_c_s_1h_fin;c_str;v_f_mc_s;rare;;Slaughter Rod;Fighter;;weapon;;mc;str;14;24
mc_ra_g_c_s_1h_fin;o_avg;v_f_mc_s;rare;;Slaughter Rod;Fighter;;weapon;;mc;str;4;11
mc_ra_g_c_s_1h_fin;o_fin;v_f_mc_s;rare;;Slaughter Rod;Fighter;;weapon;;mc;str;8;17
mc_ra_g_c_s_1h_fin;o_mag;v_f_mc_s;rare;;Slaughter Rod;Fighter;;weapon;;mc;str;35;48
mc_ra_g_c_s_1h_fin;o_str;v_f_mc_s;rare;;Slaughter Rod;Fighter;;weapon;;mc;str;21;31
mc_sc_g_c_f_1h_fin;base;v_f_mc_n;;;Icicle Mace;Fighter;;weapon;;mc;str;13;33
mc_sc_g_c_m_1h_fin;base;v_f_mc_n;;;Regalia Scepter;Fighter;;weapon;;mc;str;19;34
mc_sc_g_c_m_1h_str;base;v_f_mc_n;;;Lion Scepter;Fighter;;weapon;;mc;str;18;43
mc_sc_g_c_s_1h_fin;base;v_f_mc_n;;;Crystal Scepter;Fighter;;weapon;;mc;str;15;38
mc_sc_g_o_f_1h_fin;base;v_f_mc_n;;;Dragon Scepter;Fighter;;weapon;;mc;str;16;40
mc_sc_g_o_m_1h_avg;base;v_f_mc_n;;;Regal Scepter;Fighter;;weapon;;mc;str;10;24
mc_sc_g_o_m_1h_fin;base;v_f_mc_n;;;Eye Scepter;Fighter;;weapon;;mc;str;12;29
mc_sc_g_o_m_1h_str;base;v_f_mc_n;;;Crown Scepter;Fighter;;weapon;;mc;str;21;36
mc_sc_un_bells;base;v_f_mc_n;;;Bell Scepter;Fighter;;weapon;;mc;str;10;24
mc_sc_un_dolphin;base;v_f_mc_n;;;Water Scepter;Fighter;;weapon;;mc;str;17;31
mc_sc_un_egypt;base;v_f_mc_n;;;Cane Scepter;Fighter;;weapon;;mc;str;18;31
mc_sc_un_hand;base;v_f_mc_n;;;Iron Scepter;Fighter;;weapon;;mc;str;19;46
mc_sc_un_horns;base;v_f_mc_n;;;Tangled Scepter;Fighter;;weapon;;mc;str;13;32
mc_sc_un_jester;base;v_f_mc_n;;;Masked Scepter;Fighter;;weapon;;mc;str;11;20
mc_sc_un_spider;base;v_f_mc_n;;;Web Scepter;Fighter;;weapon;;mc;str;4;14
temp_mc_g_c_f_1h_avg;;v_excluded;;excluded;Inferior Flanged Mace;Fighter;;weapon;;;;;
blacksmith_hammer;;v_excluded;;excluded;Blacksmith Hammer;Fighter;;weapon;;;;;
fire_poker;;v_any;;excluded;Fire Poker;Fighter;;weapon;;;;;
meat_bone;;v_any;;excluded;Meat;Fighter;;weapon;;;;;
torch_small;;v_excluded;;excluded;Torch;Fighter;;weapon;;;;;
chicken_gun;;v_bonus;;excluded;Chicken Gun;Ranger;;weapon;;;multi;;
cw_g_c_l_p_avg;base;v_r_cm;;;Long Crossbow;Ranger;;weapon;;cw;multi;0;6
cw_g_c_l_p_avg;c_fin;v_r_cm;;;Long Crossbow;Ranger;;weapon;;cw;multi;3;16
cw_g_c_l_p_avg;c_mag;v_r_cm;;;Long Crossbow;Ranger;;weapon;;cw;multi;44;62
cw_g_c_l_p_avg;c_str;v_r_cm;;;Long Crossbow;Ranger;;weapon;;cw;multi;25;45
cw_g_c_l_p_avg;o_avg;v_r_cm;;;Long Crossbow;Ranger;;weapon;;cw;multi;10;26
cw_g_c_l_p_avg;o_fin;v_r_cm;;;Long Crossbow;Ranger;;weapon;;cw;multi;16;36
cw_g_c_l_p_avg;o_mag;v_r_cm;;;Long Crossbow;Ranger;;weapon;;cw;multi;53;73
cw_g_c_l_p_avg;o_str;v_r_cm;;;Long Crossbow;Ranger;;weapon;;cw;multi;36;54
cw_g_c_m_p_avg;base;v_r_cm;;;Medium Crossbow;Ranger;;weapon;;cw;multi;0;0
cw_g_c_m_p_avg;c_fin;v_r_cm;;;Medium Crossbow;Ranger;;weapon;;cw;multi;1;10
cw_g_c_m_p_avg;c_mag;v_r_cm;;;Medium Crossbow;Ranger;;weapon;;cw;multi;30;42
cw_g_c_m_p_avg;c_str;v_r_cm;;;Medium Crossbow;Ranger;;weapon;;cw;multi;15;30
cw_g_c_m_p_avg;o_avg;v_r_cm;;;Medium Crossbow;Ranger;;weapon;;cw;multi;5;15
cw_g_c_m_p_avg;o_fin;v_r_cm;;;Medium Crossbow;Ranger;;weapon;;cw;multi;12;24
cw_g_c_m_p_avg;o_mag;v_r_cm;;;Medium Crossbow;Ranger;;weapon;;cw;multi;37;51
cw_g_c_m_p_avg;o_str;v_r_cm;;;Medium Crossbow;Ranger;;weapon;;cw;multi;23;35
cw_ra_g_c_l_p_fin;base;v_r_cm;rare;;Punisher Crossbow;Ranger;;weapon;;cw;multi;3;14
cw_ra_g_c_l_p_fin;c_mag;v_r_cm;rare;;Punisher Crossbow;Ranger;;weapon;;cw;multi;1;436
cw_ra_g_c_l_p_fin;c_str;v_r_cm;rare;;Punisher Crossbow;Ranger;;weapon;;cw;multi;1;342
cw_ra_g_c_l_p_fin;o_avg;v_r_cm;rare;;Punisher Crossbow;Ranger;;weapon;;cw;multi;1;252
cw_ra_g_c_l_p_fin;o_str;v_r_cm;rare;;Punisher Crossbow;Ranger;;weapon;;cw;multi;1;370
cw_ra_g_o_m_p_mag;base;v_r_cm;rare;;Slayer Crossbow;Ranger;;weapon;;cw;multi;38;53
minigun_dragon;;v_r_cm;;excluded;Dragon Minigun;Ranger;;weapon;;minigun;multi;;
minigun_flamethrower;;v_r_cm;;excluded;Flamethrower;Ranger;;weapon;;minigun;multi;;
minigun_grenade_launcher;;v_r_cm;;excluded;Grenade Launcher;Ranger;;weapon;;minigun;str;;
minigun_lightning;;v_r_cm;;excluded;Lightning Gun;Ranger;;weapon;;minigun;multi;;
hoe;;v_any;;excluded;Hoe;Fighter;;weapon;;;;;
pitchfork;;v_any;;excluded;Pitchfork;Fighter;;weapon;;;;;
pitchfork_dull;;v_any;;excluded;Dull Pitchfork;Fighter;;weapon;;;;;
rake;;v_any;;excluded;Rake;Fighter;;weapon;;;;;
shovel;;v_any;;excluded;Shovel;Fighter;;weapon;;;;;
st_g_c_b_avg;base;v_m_st_n;;;Bladed Staff;Mage;;weapon;;st;int;0;3
st_g_c_b_avg;c_fin;v_m_st_n;;;Bladed Staff;Mage;;weapon;;st;int;2;9
st_g_c_b_avg;c_mag;v_m_st_n;;;Bladed Staff;Mage;;weapon;;st;int;33;46
st_g_c_b_avg;c_str;v_m_st_n;;;Bladed Staff;Mage;;weapon;;st;int;17;31
st_g_c_b_avg;o_avg;v_m_st_n;;;Bladed Staff;Mage;;weapon;;st;int;6;16
st_g_c_b_avg;o_fin;v_m_st_n;;;Bladed Staff;Mage;;weapon;;st;int;11;24
st_g_c_b_avg;o_mag;v_m_st_n;;;Bladed Staff;Mage;;weapon;;st;int;41;56
st_g_c_b_avg;o_str;v_m_st_n;;;Bladed Staff;Mage;;weapon;;st;int;26;38
st_g_c_b_fun;;v_m_st_n;;;Gnarled Staff;Mage;;weapon;;st;int;;
st_g_c_b_low;;v_m_st_n;;;Notched Staff;Mage;;weapon;;st;int;;
st_g_c_r_avg;base;v_m_st_n;;;Staff;Mage;;weapon;;st;;0;1
st_g_c_r_avg;c_fin;v_m_st_n;;;Staff;Mage;;weapon;;st;int;1;3
st_g_c_r_avg;c_mag;v_m_st_n;;;Staff;Mage;;weapon;;st;int;15;21
st_g_c_r_avg;c_str;v_m_st_n;;;Staff;Mage;;weapon;;st;int;8;14
st_g_c_r_avg;o_avg;v_m_st_n;;;Staff;Mage;;weapon;;st;int;2;6
st_g_c_r_avg;o_fin;v_m_st_n;;;Staff;Mage;;weapon;;st;int;4;9
st_g_c_r_avg;o_mag;v_m_st_n;;;Staff;Mage;;weapon;;st;int;19;25
st_g_c_r_avg;o_str;v_m_st_n;;;Staff;Mage;;weapon;;st;int;12;18
st_g_c_r_fun;;v_m_st_n;;;Crooked Staff;Mage;;weapon;;st;;;
st_g_c_r_low;;v_m_st_n;;;Splintered Staff;Mage;;weapon;;st;;;
st_g_c_s_avg;base;v_m_st_n;;;Steel Staff;Mage;;weapon;;st;int;0;0
st_g_c_s_avg;c_fin;v_m_st_n;;;Steel Staff;Mage;;weapon;;st;int;1;6
st_g_c_s_avg;c_mag;v_m_st_n;;;Steel Staff;Mage;;weapon;;st;int;23;32
st_g_c_s_avg;c_str;v_m_st_n;;;Steel Staff;Mage;;weapon;;st;int;10;21
st_g_c_s_avg;o_avg;v_m_st_n;;;Steel Staff;Mage;;weapon;;st;int;3;9
st_g_c_s_avg;o_fin;v_m_st_n;;;Steel Staff;Mage;;weapon;;st;int;7;16
st_g_c_s_avg;o_mag;v_m_st_n;;;Steel Staff;Mage;;weapon;;st;int;29;40
st_g_c_s_avg;o_str;v_m_st_n;;;Steel Staff;Mage;;weapon;;st;int;17;27
st_g_c_s_fun;;v_m_st_n;;;Bent Staff;Mage;;weapon;;st;int;;
st_g_c_s_low;;v_m_st_n;;;Warped Staff;Mage;;weapon;;st;int;;
st_g_d_r_avg;;v_m_st_n;;;Walking Stick;Mage;;weapon;;st;;;
st_g_o_b_fun;;v_m_st_n;;;Knife Staff;Mage;;weapon;;st;int;;
st_g_o_b_low;;v_m_st_n;;;Edge Staff;Mage;;weapon;;st;int;;
st_g_o_r_fun;;v_m_st_n;;;Yearling Staff;Mage;;weapon;;st;int;;
st_g_o_r_low;;v_m_st_n;;;Weathered Staff;Mage;;weapon;;st;int;;
st_g_o_s_fun;;v_m_st_n;;;Eastern Staff;Mage;;weapon;;st;int;;
st_g_o_s_low;;v_m_st_n;;;Charred Staff;Mage;;weapon;;st;int;;
st_ra_g_c_b_fin;base;v_m_st_s;rare;;Destroyer;Mage;;weapon;;st;int;2;10
st_ra_g_c_b_fin;c_mag;v_m_st_s;rare;;Destroyer;Mage;;weapon;;st;int;34;47
st_ra_g_c_b_fin;c_str;v_m_st_s;rare;;Destroyer;Mage;;weapon;;st;int;18;33
st_ra_g_c_b_fin;o_avg;v_m_st_s;rare;;Destroyer;Mage;;weapon;;st;int;7;17
st_ra_g_c_b_fin;o_fin;v_m_st_s;rare;;Destroyer;Mage;;weapon;;st;int;11;25
st_ra_g_c_b_fin;o_mag;v_m_st_s;rare;;Destroyer;Mage;;weapon;;st;int;42;58
st_ra_g_c_b_fin;o_str;v_m_st_s;rare;;Destroyer;Mage;;weapon;;st;int;27;40
st_ra_g_c_s_fin;base;v_m_st_s;rare;;Leg Breaker;Mage;;weapon;;st;int;1;6
st_ra_g_c_s_fin;c_mag;v_m_st_s;rare;;Leg Breaker;Mage;;weapon;;st;int;23;33
st_ra_g_c_s_fin;c_str;v_m_st_s;rare;;Leg Breaker;Mage;;weapon;;st;int;11;22
st_ra_g_c_s_fin;o_avg;v_m_st_s;rare;;Leg Breaker;Mage;;weapon;;st;int;3;10
st_ra_g_c_s_fin;o_fin;v_m_st_s;rare;;Leg Breaker;Mage;;weapon;;st;int;8;17
st_ra_g_c_s_fin;o_mag;v_m_st_s;rare;;Leg Breaker;Mage;;weapon;;st;int;30;42
st_ra_g_c_s_fin;o_str;v_m_st_s;rare;;Leg Breaker;Mage;;weapon;;st;int;18;28
st_ra_g_o_r_avg;base;v_m_st_s;rare;;Cruel Staff;Mage;;weapon;;st;int;2;6
st_ra_g_o_r_avg;c_mag;v_m_st_s;rare;;Cruel Staff;Mage;;weapon;;st;int;16;23
st_ra_g_o_r_avg;c_str;v_m_st_s;rare;;Cruel Staff;Mage;;weapon;;st;int;9;15
st_ra_g_o_r_avg;o_fin;v_m_st_s;rare;;Cruel Staff;Mage;;weapon;;st;int;5;10
st_ra_g_o_r_avg;o_mag;v_m_st_s;rare;;Cruel Staff;Mage;;weapon;;st;int;20;26
st_ra_g_o_r_avg;o_str;v_m_st_s;rare;;Cruel Staff;Mage;;weapon;;st;int;13;19
st_ra_g_o_r_puller;base;v_m_st_s;rare;excluded;Puller Staff;Mage;;weapon;;st;int;0;1
st_un_axe_str;base;v_m_st_s;unique;;Axe Staff;Mage;;weapon;;st;int;15;49
st_un_b_glaive;base;v_m_st_s;unique;;Bladed Staff;Mage;;weapon;;st;int;7;24
st_un_b_hook;base;v_m_st_s;unique;;Hooked Staff;Mage;;weapon;;st;int;18;44
st_un_b_wing;base;v_m_st_s;unique;;Wing Staff;Mage;;weapon;;st;int;38;67
st_un_hand;base;v_m_st_s;unique;;Hand Staff;Mage;;weapon;;st;int;9;22
st_un_ice_c_d_b_avg;base;v_m_st_s;unique;excluded;Ice Staff;Mage;;weapon;;st;int;0;1
st_un_mc_s;base;v_m_st_s;unique;;Mace Staff;Mage;;weapon;;st;int;6;21
st_un_merik;;v_excluded;unique;excluded;Merik's Staff;Mage;;weapon;;st;int;;
st_un_pointy;base;v_m_st_s;unique;;Sharp Staff;Mage;;weapon;;st;int;9;23
st_un_pudgel;base;v_m_st_s;unique;;Pudgel Staff;Mage;;weapon;;st;int;3;9
st_un_reaper;;v_excluded;unique;excluded;Reaper;Mage;;weapon;;st;;;
st_un_seck_gom;;v_f_cdhss2h;unique;excluded;Gom's Staff;Fighter;;weapon;;st;str;;
st_un_seck_mage;;v_f_cdhss2h;unique;excluded;Seck Mage Staff;Fighter;;weapon;;st;str;;
st_un_skull;base;v_m_st_s;unique;;Skull Staff;Mage;;weapon;;st;int;5;16
st_un_tiger;base;v_m_st_s;unique;;Tiger Staff;Mage;;weapon;;st;int;4;13
st_un_toothpick;base;v_m_st_s;unique;;Pointed Staff;Mage;;weapon;;st;int;0;1
st_un_toreck;;v_f_cdhss2h;unique;excluded;Sickle Staff;Fighter;;weapon;;st;str;;
st_un_twirl;base;v_m_st_s;unique;;Twirled Staff;Mage;;weapon;;st;int;8;20
sd_g_c_bl_1h_avg;base;v_f_sd_n;;;Full Blade;Fighter;;weapon;;sd;str;0;1
sd_g_c_bl_1h_avg;c_fin;v_f_sd_n;;;Full Blade;Fighter;;weapon;;sd;str;2;9
sd_g_c_bl_1h_avg;o_avg;v_f_sd_n;;;Full Blade;Fighter;;weapon;;sd;str;4;15
sd_g_c_bl_1h_avg;o_fin;v_f_sd_n;;;Full Blade;Fighter;;weapon;;sd;str;8;19
sd_g_c_bl_1h_low;;v_f_sd_n;;;Cracked Full Blade;Fighter;;weapon;;sd;str;;
sd_g_c_fa_1h_avg;c_fin;v_f_sd_n;;;Falchion;Fighter;;weapon;;sd;str;1;11
sd_g_c_fa_1h_avg;c_mag;v_f_sd_n;;;Falchion;Fighter;;weapon;;sd;str;31;43
sd_g_c_fa_1h_avg;c_str;v_f_sd_n;;;Falchion;Fighter;;weapon;;sd;str;16;31
sd_g_c_gl_1h_avg;base;v_f_sd_n;;;Full Gladius;Fighter;;weapon;;sd;str;0;1
sd_g_c_gl_1h_avg;o_avg;v_f_sd_n;;;Full Gladius;Fighter;;weapon;;sd;str;4;14
sd_g_c_gl_1h_avg;o_fin;v_f_sd_n;;;Full Gladius;Fighter;;weapon;;sd;str;7;16
sd_g_c_gl_1h_low;;v_f_sd_n;;;Blunt Full Gladius;Fighter;;weapon;;sd;str;;
sd_g_c_sc_1h_avg;c_fin;v_f_sd_n;;;Scimitar;Fighter;;weapon;;sd;str;1;9
sd_g_c_sc_1h_avg;c_mag;v_f_sd_n;;;Scimitar;Fighter;;weapon;;sd;str;28;40
sd_g_c_sc_1h_avg;c_str;v_f_sd_n;;;Scimitar;Fighter;;weapon;;sd;str;14;28
sd_g_c_sd_1h_avg;base;v_f_sd_n;;;Long Sword;Fighter;;weapon;;sd;str;0;4
sd_g_c_sd_1h_avg;c_fin;v_f_sd_n;;;Long Sword;Fighter;;weapon;;sd;str;2;11
sd_g_c_sd_1h_avg;c_mag;v_f_sd_n;;;Long Sword;Fighter;;weapon;;sd;str;35;50
sd_g_c_sd_1h_avg;c_str;v_f_sd_n;;;Long Sword;Fighter;;weapon;;sd;str;19;34
sd_g_c_sd_1h_avg;o_avg;v_f_sd_n;;;Long Sword;Fighter;;weapon;;sd;str;7;18
sd_g_c_sd_1h_fun;;v_f_sd_n;;;Pitted Long Sword;Fighter;;weapon;;sd;str;;
sd_g_c_sd_2h_avg;base;v_f_sd2h_n;;;Great Sword;Fighter;;weapon;;sd;str;0;5
sd_g_c_sd_2h_avg;c_fin;v_f_sd2h_n;;;Great Sword;Fighter;;weapon;;sd;str;3;13
sd_g_c_sd_2h_avg;c_mag;v_f_sd2h_n;;;Great Sword;Fighter;;weapon;;sd;str;39;54
sd_g_c_sd_2h_avg;c_str;v_f_sd2h_n;;;Great Sword;Fighter;;weapon;;sd;str;21;38
sd_g_c_sd_2h_avg;o_avg;v_f_sd2h_n;;;Great Sword;Fighter;;weapon;;sd;str;8;21
sd_g_c_sd_2h_fun;;v_f_sd2h_n;;;Damaged Great Sword;Fighter;;weapon;;sd;str;;
sd_g_c_sd_2h_fun_trog;base;v_f_sd2h_n;;;Trog Great Sword;Fighter;;weapon;;sd;str;0;1
sd_g_c_sd_2h_low;;v_f_sd2h_n;;;Dented Great Sword;Fighter;;weapon;;sd;str;;
sd_g_c_st_1h_avg;base;v_f_sd_n;;;Steel;Fighter;;weapon;;sd;str;0;3
sd_g_c_st_1h_avg;c_fin;v_f_sd_n;;;Steel;Fighter;;weapon;;sd;str;2;9
sd_g_c_st_1h_avg;c_mag;v_f_sd_n;;;Steel;Fighter;;weapon;;sd;str;32;45
sd_g_c_st_1h_avg;c_str;v_f_sd_n;;;Steel;Fighter;;weapon;;sd;str;17;30
sd_g_c_st_1h_avg;o_avg;v_f_sd_n;;;Steel;Fighter;;weapon;;sd;str;6;15
sd_g_c_st_1h_avg;o_fin;v_f_sd_n;;;Steel;Fighter;;weapon;;sd;str;10;23
sd_g_c_st_1h_avg;o_mag;v_f_sd_n;;;Steel;Fighter;;weapon;;sd;str;40;55
sd_g_c_st_1h_avg;o_str;v_f_sd_n;;;Steel;Fighter;;weapon;;sd;str;25;37
sd_g_c_st_2h_avg;base;v_f_sd2h_n;;;Great Steel;Fighter;;weapon;;sd;str;0;4
sd_g_c_st_2h_avg;c_fin;v_f_sd2h_n;;;Great Steel;Fighter;;weapon;;sd;str;3;13
sd_g_c_st_2h_avg;c_mag;v_f_sd2h_n;;;Great Steel;Fighter;;weapon;;sd;str;38;53
sd_g_c_st_2h_avg;c_str;v_f_sd2h_n;;;Great Steel;Fighter;;weapon;;sd;str;21;38
sd_g_c_st_2h_avg;o_avg;v_f_sd2h_n;;;Great Steel;Fighter;;weapon;;sd;str;8;21
sd_g_c_st_2h_avg;o_fin;v_f_sd2h_n;;;Great Steel;Fighter;;weapon;;sd;str;13;29
sd_g_c_st_2h_avg;o_mag;v_f_sd2h_n;;;Great Steel;Fighter;;weapon;;sd;str;46;64
sd_g_c_st_2h_avg;o_str;v_f_sd2h_n;;;Great Steel;Fighter;;weapon;;sd;str;31;46
sd_g_c_st_2h_fun;;v_f_sd2h_n;;;Worn Great Steel;Fighter;;weapon;;sd;str;;
sd_ra_g_c_bl_1h_fin;base;v_f_sd_s;rare;;Cruel Blade;Fighter;;weapon;;sd;str;2;10
sd_ra_g_c_fa_1h_fin;base;v_f_sd_s;rare;;Bone Cutter;Fighter;;weapon;;sd;str;2;11
sd_ra_g_c_fa_1h_fin;c_mag;v_f_sd_s;rare;;Bone Cutter;Fighter;;weapon;;sd;str;32;45
sd_ra_g_c_fa_1h_fin;c_str;v_f_sd_s;rare;;Bone Cutter;Fighter;;weapon;;sd;str;16;32
sd_ra_g_c_sc_1h_fin;base;v_f_sd_s;rare;;Gut Masher;Fighter;;weapon;;sd;str;1;10
sd_ra_g_c_sc_1h_fin;c_mag;v_f_sd_s;rare;;Gut Masher;Fighter;;weapon;;sd;str;29;41
sd_ra_g_c_sc_1h_fin;c_str;v_f_sd_s;rare;;Gut Masher;Fighter;;weapon;;sd;str;15;30
sd_ra_g_c_sd_2h_fin;base;v_f_sd2h_s;rare;;Lethal Sword;Fighter;;weapon;;sd;str;3;14
sd_ra_g_c_sd_2h_fin;c_mag;v_f_sd2h_s;rare;;Lethal Sword;Fighter;;weapon;;sd;str;40;56
sd_ra_g_c_sd_2h_fin;o_fin;v_f_sd2h_s;rare;;Lethal Sword;Fighter;;weapon;;sd;str;14;31
sd_ra_g_o_bl_1h_avg;base;v_f_sd_s;rare;;Vicious Blade;Fighter;;weapon;;sd;str;3;14
sd_ra_g_o_gl_1h_avg;base;v_f_sd_s;rare;;Finger Chopper;Fighter;;weapon;;sd;str;4;15
sd_ra_g_o_sd_1h_avg;base;v_f_sd_s;rare;;Head Splitter;Fighter;;weapon;;sd;str;0;5
sd_ra_g_o_sd_1h_avg;c_fin;v_f_sd_s;rare;;Head Splitter;Fighter;;weapon;;sd;str;23;37
sd_ra_g_o_sd_1h_avg;c_mag;v_f_sd_s;rare;;Head Splitter;Fighter;;weapon;;sd;str;94;107
sd_ra_g_o_sd_1h_avg;c_str;v_f_sd_s;rare;;Head Splitter;Fighter;;weapon;;sd;str;56;69
sd_ra_g_o_sd_1h_avg;o_fin;v_f_sd_s;rare;;Head Splitter;Fighter;;weapon;;sd;str;23;37
sd_ra_g_o_sd_1h_avg;o_mag;v_f_sd_s;rare;;Head Splitter;Fighter;;weapon;;sd;str;94;107
sd_ra_g_o_sd_1h_avg;o_str;v_f_sd_s;rare;;Head Splitter;Fighter;;weapon;;sd;str;56;69
sd_ra_g_o_st_1h_fin;base;v_f_sd_s;rare;;Steel Death;Fighter;;weapon;;sd;str;1;214
sd_ra_g_o_st_1h_fin;c_str;v_f_sd_s;rare;;Steel Death;Fighter;;weapon;;sd;str;1;276
sd_ra_g_o_st_1h_fin;o_str;v_f_sd_s;rare;;Steel Death;Fighter;;weapon;;sd;str;1;297
sd_ra_g_o_st_2h_avg;base;v_f_sd2h_s;rare;;Leg Cleaver;Fighter;;weapon;;sd;str;0;6
sd_ra_g_o_st_2h_avg;c_fin;v_f_sd2h_s;rare;;Leg Cleaver;Fighter;;weapon;;sd;str;25;40
sd_ra_g_o_st_2h_avg;c_mag;v_f_sd2h_s;rare;;Leg Cleaver;Fighter;;weapon;;sd;str;98;112
sd_ra_g_o_st_2h_avg;o_str;v_f_sd2h_s;rare;;Leg Cleaver;Fighter;;weapon;;sd;str;81;95
sd_un_big_1h_d_jagged;base;v_f_sd_s;unique;;Jagged Sword;Fighter;;weapon;;sd;str;26;63
sd_un_big_1h_d_square;base;v_f_sd_s;unique;;Massive Sword;Fighter;;weapon;;sd;str;17;55
sd_un_big_1h_g_breaker;base;v_f_sd_s;unique;;Sword Breaker;Fighter;;weapon;;sd;str;15;37
sd_un_big_1h_g_cleaver;base;v_f_sd_s;unique;;Sickle Sword;Fighter;;weapon;;sd;str;8;28
sd_un_big_1h_g_flame;base;v_f_sd_s;unique;;Cascade Sword;Fighter;;weapon;;sd;str;24;59
sd_un_big_1h_g_ornate;base;v_f_sd_s;unique;;Starburst Sword;Fighter;;weapon;;sd;str;41;72
sd_un_big_2h_d_barbed;base;v_f_sd2h_s;unique;;Barbed Sword;Fighter;;weapon;;sd;str;30;75
sd_un_big_2h_d_serrated;base;v_f_sd2h_s;unique;;Serrated Sword;Fighter;;weapon;;sd;str;31;77
sd_un_big_2h_g_eye;base;v_f_sd2h_s;unique;;Onyx Sword;Fighter;;weapon;;sd;str;10;34
sd_un_big_2h_g_fork;base;v_f_sd2h_s;unique;;Snake Sword;Fighter;;weapon;;sd;str;40;70
sd_un_big_2h_g_split;base;v_f_sd2h_s;unique;;Split Sword;Fighter;;weapon;;sd;str;29;71
sd_un_droog_1h_avg;;v_f_sd_s;unique;excluded;Droog Sword;Fighter;;weapon;;sd;str;;
sd_un_g_1h_angle;base;v_f_sd_s;unique;;Edged Sword;Fighter;;weapon;;sd;str;6;19
sd_un_g_1h_phoenix;base;v_f_sd_s;unique;;Phoenix Sword;Fighter;;weapon;;sd;str;28;69
sd_un_g_1h_twirl;base;v_f_sd_s;unique;;Twisted Sword;Fighter;;weapon;;sd;str;40;52
sd_un_g_1h_wing;base;v_f_sd_s;unique;;Dragon Wing;Fighter;;weapon;;sd;str;47;81
sd_un_g_2h_angle;base;v_f_sd2h_s;unique;;Elegant Sword;Fighter;;weapon;;sd;str;11;28
sd_un_g_2h_ribbon;base;v_f_sd2h_s;unique;;Union Sword;Fighter;;weapon;;sd;str;17;42
sd_un_g_2h_zap;base;v_f_sd2h_s;unique;;Diamond Sword;Fighter;;weapon;;sd;str;34;62
sd_un_g_c_sd_1h_mag;base;v_f_sd_s;unique;;Jewel Sword;Fighter;;weapon;;sd;str;7;23
sd_un_ice_avg;;v_f_sd_s;unique;excluded;Ice Sword;Fighter;;weapon;;sd;str;;
sd_un_seck_1h_avg;;v_f_sd_s;unique;excluded;Seck Sword;Fighter;;weapon;;sd;str;;
sd_un_seck_1h_fin;;v_f_sd_s;unique;excluded;Seck Elite Sword;Fighter;;weapon;;sd;str;;
ss_g_c_bl_1h_avg;base;v_f_ss;;;Blade;Fighter;;weapon;;ss;str;0;1
ss_g_c_bl_1h_avg;o_avg;v_f_ss;;;Blade;Fighter;;weapon;;ss;str;3;12
ss_g_c_bl_1h_fun;;v_f_ss;;;Dull Blade;Fighter;;weapon;;ss;str;;
ss_g_c_gl_1h_avg;base;v_f_ss;;;Gladius;Fighter;;weapon;;ss;str;0;1
